Theatre Name,Venue Code,booking-url,Datetime,Session ID,Availability,Sold tickets,Total tickets,Show Gross
"PVR: Musarambagh, Hyderabad",PVMU,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=PVMU&ssid=27786&format=json,202301112200,27786,A,16,160,4720.0
"PVR: Musarambagh, Hyderabad",PVMU,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=PVMU&ssid=27791&format=json,202301112300,27791,A,15,187,4425.0
"PVR: Next Galleria Mall, Panjagutta",PNGM,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=PNGM&ssid=59211&format=json,202301110920,59211,A,99,220,29810.0
"PVR: Next Galleria Mall, Panjagutta",PNGM,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=PNGM&ssid=59206&format=json,202301111020,59206,A,67,190,20260.0
"PVR: Next Galleria Mall, Panjagutta",PNGM,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=PNGM&ssid=59212&format=json,202301111230,59212,A,71,220,21550.0
"PVR: Next Galleria Mall, Panjagutta",PNGM,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=PNGM&ssid=59207&format=json,202301111330,59207,A,69,190,20850.0
"PVR: Next Galleria Mall, Panjagutta",PNGM,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=PNGM&ssid=59213&format=json,202301111540,59213,A,74,220,22435.0
"PVR: Next Galleria Mall, Panjagutta",PNGM,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=PNGM&ssid=59208&format=json,202301111640,59208,A,68,190,20555.0
"PVR: Next Galleria Mall, Panjagutta",PNGM,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=PNGM&ssid=59214&format=json,202301111850,59214,A,85,220,25680.0
"PVR: Next Galleria Mall, Panjagutta",PNGM,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=PNGM&ssid=59209&format=json,202301111950,59209,A,81,190,24390.0
"PVR: Next Galleria Mall, Panjagutta",PNGM,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=PNGM&ssid=59215&format=json,202301112200,59215,A,86,220,25975.0
"PVR: Next Galleria Mall, Panjagutta",PNGM,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=PNGM&ssid=59210&format=json,202301112300,59210,A,65,190,19670.0
"PVR: Nexus Mall Kukatpally, Hyderabad",PVSF,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=PVSF&ssid=128492&format=json,202301110920,128492,S,262,262,77950.0
"PVR: Nexus Mall Kukatpally, Hyderabad",PVSF,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=PVSF&ssid=128497&format=json,202301111020,128497,A,87,291,26380.0
"PVR: Nexus Mall Kukatpally, Hyderabad",PVSF,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=PVSF&ssid=128474&format=json,202301111100,128474,A,42,144,12885.0
"PVR: Nexus Mall Kukatpally, Hyderabad",PVSF,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=PVSF&ssid=128469&format=json,202301111130,128469,A,74,244,22490.0
"PVR: Nexus Mall Kukatpally, Hyderabad",PVSF,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=PVSF&ssid=128493&format=json,202301111230,128493,S,262,262,77950.0
"PVR: Nexus Mall Kukatpally, Hyderabad",PVSF,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=PVSF&ssid=128498&format=json,202301111330,128498,A,72,291,21955.0
"PVR: Nexus Mall Kukatpally, Hyderabad",PVSF,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=PVSF&ssid=128494&format=json,202301111540,128494,S,262,262,77950.0
"PVR: Nexus Mall Kukatpally, Hyderabad",PVSF,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=PVSF&ssid=128499&format=json,202301111640,128499,A,77,291,23430.0
"PVR: Nexus Mall Kukatpally, Hyderabad",PVSF,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=PVSF&ssid=128495&format=json,202301111850,128495,S,262,262,77950.0
"PVR: Nexus Mall Kukatpally, Hyderabad",PVSF,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=PVSF&ssid=128500&format=json,202301111950,128500,A,99,291,29920.0
"PVR: Nexus Mall Kukatpally, Hyderabad",PVSF,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=PVSF&ssid=128496&format=json,202301112200,128496,S,262,262,77950.0
"PVR: Nexus Mall Kukatpally, Hyderabad",PVSF,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=PVSF&ssid=128501&format=json,202301112300,128501,A,81,291,24610.0
"PVR: Preston Prime, Gachibowli Hyderabad",PVPS,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=PVPS&ssid=15341&format=json,202301111020,15341,A,76,256,22420.0
"PVR: Preston Prime, Gachibowli Hyderabad",PVPS,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=PVPS&ssid=15342&format=json,202301111330,15342,A,61,256,17995.0
"PVR: Preston Prime, Gachibowli Hyderabad",PVPS,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=PVPS&ssid=15343&format=json,202301111640,15343,A,71,256,20945.0
"PVR: Preston Prime, Gachibowli Hyderabad",PVPS,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=PVPS&ssid=15344&format=json,202301111950,15344,A,94,256,27730.0
"PVR: Preston Prime, Gachibowli Hyderabad",PVPS,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=PVPS&ssid=15345&format=json,202301112300,15345,A,91,256,26845.0
"PVR: RK Cineplex, Hyderabad",CXHY,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=CXHY&ssid=76904&format=json,202301111000,76904,A,72,481,23825.0
"PVR: RK Cineplex, Hyderabad",CXHY,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=CXHY&ssid=76905&format=json,202301111310,76905,A,60,481,19185.0
"PVR: RK Cineplex, Hyderabad",CXHY,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=CXHY&ssid=76906&format=json,202301111620,76906,A,79,481,25670.0
"PVR: RK Cineplex, Hyderabad",CXHY,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=CXHY&ssid=76907&format=json,202301111930,76907,A,91,481,29705.0
"PVR: RK Cineplex, Hyderabad",CXHY,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=CXHY&ssid=76908&format=json,202301112240,76908,A,87,481,28525.0
Sai Ranga: Miyapur,SRCM,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=SRCM&ssid=720&format=json,202301111100,720,A,458,1055,67450.0
Sai Ranga: Miyapur,SRCM,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=SRCM&ssid=721&format=json,202301111400,721,A,427,1055,63600.0
Sai Ranga: Miyapur,SRCM,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=SRCM&ssid=722&format=json,202301111800,722,A,427,1055,63950.0
Sai Ranga: Miyapur,SRCM,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=SRCM&ssid=723&format=json,202301112100,723,A,482,1055,70400.0
Saptagiri 70MM 4K & Dolby Digital: RTC X Roads,SART,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=SART&ssid=18185&format=json,202301111100,18185,A,21,524,2800.0
Saptagiri 70MM 4K & Dolby Digital: RTC X Roads,SART,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=SART&ssid=18194&format=json,202301111400,18194,A,3,524,450.0
Saptagiri 70MM 4K & Dolby Digital: RTC X Roads,SART,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=SART&ssid=18176&format=json,202301111800,18176,A,4,524,550.0
Saptagiri 70MM 4K & Dolby Digital: RTC X Roads,SART,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=SART&ssid=18203&format=json,202301112100,18203,A,13,524,1350.0
Sharada 70mm: Kapra,SHRD,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=SHRD&ssid=20653&format=json,202301111100,20653,A,0,285,0.0
Sharada 70mm: Kapra,SHRD,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=SHRD&ssid=20652&format=json,202301111400,20652,A,1,285,80.0
Sharada 70mm: Kapra,SHRD,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=SHRD&ssid=20655&format=json,202301111800,20655,A,0,285,0.0
Sharada 70mm: Kapra,SHRD,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=SHRD&ssid=20654&format=json,202301112100,20654,A,0,285,0.0
Sree Ramulu 70mm: Moosapet,SRMO,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=SRMO&ssid=20836&format=json,202301111130,20836,A,74,922,7500.0
Sree Ramulu 70mm: Moosapet,SRMO,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=SRMO&ssid=20837&format=json,202301111430,20837,A,17,922,1700.0
Sree Ramulu 70mm: Moosapet,SRMO,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=SRMO&ssid=20838&format=json,202301111830,20838,A,56,922,5900.0
Sree Ramulu 70mm: Moosapet,SRMO,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=SRMO&ssid=20839&format=json,202301112130,20839,A,45,922,4400.0
Sree Sai Puja: Suraram,SPJA,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=SPJA&ssid=2423&format=json,202301111100,2423,A,299,709,38150.0
Sree Sai Puja: Suraram,SPJA,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=SPJA&ssid=2424&format=json,202301111400,2424,A,297,709,37950.0
Sree Sai Puja: Suraram,SPJA,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=SPJA&ssid=2425&format=json,202301111800,2425,A,300,709,38400.0
Sree Sai Puja: Suraram,SPJA,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=SPJA&ssid=2426&format=json,202301112100,2426,A,298,709,38100.0
Sri Krishna 70MM: Uppal,SRKR,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=SRKR&ssid=19300&format=json,202301111100,19300,A,3,516,270.0
Sri Krishna 70MM: Uppal,SRKR,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=SRKR&ssid=19301&format=json,202301111415,19301,A,1,516,80.0
Sri Krishna 70MM: Uppal,SRKR,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=SRKR&ssid=19303&format=json,202301111800,19303,A,0,516,0.0
Sri Krishna 70MM: Uppal,SRKR,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=SRKR&ssid=19302&format=json,202301112115,19302,A,0,516,0.0
Sri Sai Ram 70mm A/C 4k Dolby Atmos: Malkajgiri,SSRM,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=SSRM&ssid=476&format=json,202301111115,476,A,134,699,16800.0
Sri Sai Ram 70mm A/C 4k Dolby Atmos: Malkajgiri,SSRM,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=SSRM&ssid=477&format=json,202301111430,477,A,100,699,13850.0
Sri Sai Ram 70mm A/C 4k Dolby Atmos: Malkajgiri,SSRM,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=SSRM&ssid=478&format=json,202301112145,478,A,127,699,16950.0
Super Cinema: Balapur,SPCB,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=SPCB&ssid=20344&format=json,202301111115,20344,A,1,256,150.0
Super Cinema: Balapur,SPCB,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=SPCB&ssid=20345&format=json,202301111415,20345,A,0,256,0.0
Super Cinema: Balapur,SPCB,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=SPCB&ssid=20347&format=json,202301111815,20347,A,2,256,300.0
Super Cinema: Balapur,SPCB,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=SPCB&ssid=20346&format=json,202301112115,20346,A,0,256,0.0
Tivoli Cinemas: Secunderabad,TVHY,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=TVHY&ssid=18930&format=json,202301111100,18930,A,36,397,9000.0
Tivoli Cinemas: Secunderabad,TVHY,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=TVHY&ssid=18931&format=json,202301111350,18931,A,36,397,9000.0
Tivoli Cinemas: Secunderabad,TVHY,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=TVHY&ssid=18932&format=json,202301111650,18932,A,36,397,9000.0
Tivoli Cinemas: Secunderabad,TVHY,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=TVHY&ssid=18933&format=json,202301111950,18933,A,36,397,9000.0
Tivoli Cinemas: Secunderabad,TVHY,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=TVHY&ssid=18934&format=json,202301112250,18934,A,37,397,9250.0
Vijetha 70MM 4k Atmos: Borabanda,VTRB,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=VTRB&ssid=4639&format=json,202301111100,4639,A,68,614,9150.0
Vijetha 70MM 4k Atmos: Borabanda,VTRB,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=VTRB&ssid=4640&format=json,202301111400,4640,A,45,614,6400.0
Vijetha 70MM 4k Atmos: Borabanda,VTRB,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=VTRB&ssid=4641&format=json,202301111800,4641,A,17,614,1570.0
Vijetha 70MM 4k Atmos: Borabanda,VTRB,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=VTRB&ssid=4642&format=json,202301112100,4642,A,74,614,9630.0
Vimal 70mm: Balanagar,VLHB,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=VLHB&ssid=22438&format=json,202301111115,22438,A,1,324,100.0
Vimal 70mm: Balanagar,VLHB,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=VLHB&ssid=22436&format=json,202301111415,22436,A,1,324,150.0
Vimal 70mm: Balanagar,VLHB,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=VLHB&ssid=22437&format=json,202301111815,22437,A,2,324,300.0
Vimal 70mm: Balanagar,VLHB,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=VLHB&ssid=22439&format=json,202301112115,22439,A,0,324,0.0
VLS Sridevi 2K A/C Dts: Chilakalguda,SCHC,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=SCHC&ssid=4484&format=json,202301111100,4484,A,104,630,13100.0
VLS Sridevi 2K A/C Dts: Chilakalguda,SCHC,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=SCHC&ssid=4485&format=json,202301111430,4485,A,103,630,13000.0
VLS Sridevi 2K A/C Dts: Chilakalguda,SCHC,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=SCHC&ssid=4486&format=json,202301111800,4486,A,103,630,13000.0
VLS Sridevi 2K A/C Dts: Chilakalguda,SCHC,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=SCHC&ssid=4487&format=json,202301112115,4487,A,112,630,14150.0
Vyjayanthi Cinema A/C 2K: Nacharam,VAJA,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=VAJA&ssid=21617&format=json,202301111100,21617,A,1,377,150.0
Vyjayanthi Cinema A/C 2K: Nacharam,VAJA,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=VAJA&ssid=21619&format=json,202301111400,21619,A,0,377,0.0
Vyjayanthi Cinema A/C 2K: Nacharam,VAJA,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=VAJA&ssid=21618&format=json,202301111800,21618,A,3,377,400.0
Vyjayanthi Cinema A/C 2K: Nacharam,VAJA,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=VAJA&ssid=21620&format=json,202301112100,21620,A,0,377,0.0
"Cinepolis: Sreekanya Cineglitz, Madhurawada",CSCV,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=CSCV&ssid=15080&format=json,202301110955,15080,A,19,225,3363.0
"Cinepolis: Sreekanya Cineglitz, Madhurawada",CSCV,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=CSCV&ssid=15083&format=json,202301111030,15083,A,26,218,4602.0
"Cinepolis: Sreekanya Cineglitz, Madhurawada",CSCV,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=CSCV&ssid=15078&format=json,202301111100,15078,A,27,182,4779.0
"Cinepolis: Sreekanya Cineglitz, Madhurawada",CSCV,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=CSCV&ssid=15077&format=json,202301111300,15077,A,14,225,2478.0
"Cinepolis: Sreekanya Cineglitz, Madhurawada",CSCV,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=CSCV&ssid=15084&format=json,202301111340,15084,A,25,218,4425.0
"Cinepolis: Sreekanya Cineglitz, Madhurawada",CSCV,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=CSCV&ssid=15081&format=json,202301111605,15081,A,14,225,2478.0
"Cinepolis: Sreekanya Cineglitz, Madhurawada",CSCV,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=CSCV&ssid=15085&format=json,202301111645,15085,A,25,218,4425.0
"Cinepolis: Sreekanya Cineglitz, Madhurawada",CSCV,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=CSCV&ssid=15082&format=json,202301111910,15082,A,18,225,3186.0
"Cinepolis: Sreekanya Cineglitz, Madhurawada",CSCV,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=CSCV&ssid=15086&format=json,202301111950,15086,A,28,218,4956.0
"Cinepolis: Sreekanya Cineglitz, Madhurawada",CSCV,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=CSCV&ssid=15087&format=json,202301112255,15087,A,29,218,5133.0
"INOX: CMR Central, Gajuwaka",ICMG,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=ICMG&ssid=1166&format=json,202301111040,1166,A,34,262,6844.0
"INOX: CMR Central, Gajuwaka",ICMG,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=ICMG&ssid=1167&format=json,202301111340,1167,A,12,262,2596.0
"INOX: CMR Central, Gajuwaka",ICMG,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=ICMG&ssid=1168&format=json,202301111640,1168,A,15,262,3363.0
"INOX: CMR Central, Gajuwaka",ICMG,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=ICMG&ssid=1169&format=json,202301111940,1169,A,15,262,3481.0
"INOX: CMR Central, Gajuwaka",ICMG,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=ICMG&ssid=1170&format=json,202301112240,1170,A,12,262,2596.0
"INOX: CMR Central, Maddilapalem",INCM,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=INCM&ssid=61438&format=json,202301111005,61438,A,44,236,7788.0
"INOX: CMR Central, Maddilapalem",INCM,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=INCM&ssid=61448&format=json,202301111040,61448,A,59,338,10443.0
"INOX: CMR Central, Maddilapalem",INCM,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=INCM&ssid=61439&format=json,202301111305,61439,A,36,236,6372.0
